user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url,stripped_text
851777627077705728,1597916284611887104,2022-11-30T11:31:44Z,rojamaibo,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",Twitter for Android,139,,,,FALSE,TRUE,0,9,,,,,msport.com/ug/m/mkt/regis,https://t.co/D22i9h3AHG,http://msport.com/ug/m/mkt/regis,,,,,,,,,1470386706373357570|1367073430181273600,bonitahjust|MSportUganda,en,,,,,,,,,,,,,,,,1597911309924052992,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",2022-11-30T11:11:58Z,Twitter for Android,12,9,1470386706373357570,bonitahjust,BonitahJust🇺🇬🇺🇬,16293,3351,18345,"",Student at @NkumbaUni●Follow me all handles @bonitahjust●I follow back❤,FALSE,,,,,,,|,|,|||||||,https://twitter.com/rojamaibo/status/1597916284611887104,Roja Maibo,,"nothing about me is self made,I owe God everything 💫💫",,FALSE,11243,5454,0,132773,105379,2017-04-11T12:43:06Z,FALSE,,,,https://pbs.twimg.com/profile_banners/851777627077705728/1667563379,,http://pbs.twimg.com/profile_images/1597217144894275589/2Emj62c__normal.jpg,Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via 
1287237075503325185,1597914973048803328,2022-11-30T11:26:32Z,KimzDeejay,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",Twitter for Android,139,,,,FALSE,TRUE,0,9,,,,,msport.com/ug/m/mkt/regis,https://t.co/D22i9h3AHG,http://msport.com/ug/m/mkt/regis,,,,,,,,,1470386706373357570|1367073430181273600,bonitahjust|MSportUganda,en,,,,,,,,,,,,,,,,1597911309924052992,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",2022-11-30T11:11:58Z,Twitter for Android,12,9,1470386706373357570,bonitahjust,BonitahJust🇺🇬🇺🇬,16293,3351,18345,"",Student at @NkumbaUni●Follow me all handles @bonitahjust●I follow back❤,FALSE,,,,,,,|,|,|||||||,https://twitter.com/KimzDeejay/status/1597914973048803328,Free Guy♋,🚩,"#CEO | #A_guy_of_entertainment | #love_life_love_music | #movie_addict | #kitchen_addict | #travel_addict | #freeguy_wears..
😎
instagram @KimzDeejay",,FALSE,3469,3250,1,25297,60360,2020-07-26T04:03:47Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1287237075503325185/1607068699,,http://pbs.twimg.com/profile_images/1557361742069497858/WYyLw27R_normal.jpg,Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via 
1017275070086090752,1597914635180871683,2022-11-30T11:25:11Z,tantely_hasina,"Winter wallpaper collection ❄️
Wallpapers Now 📲 App Store.
Link in bio.
#wallpapers #wallpapersnow #ios16 #iphone14 #iOS16 https://t.co/rIgGv4lUeY",Twitter for iPhone,140,,,,FALSE,TRUE,0,2,,,wallpapers|wallpapersnow|ios16|iphone14,,,,,,,,,,,,,1527374155523338246,wallpapernowapp,en,,,,,,,,,,,,,,,,1597742255481425920,"Winter wallpaper collection ❄️
Wallpapers Now 📲 App Store.
Link in bio.
#wallpapers #wallpapersnow #ios16 #iphone14 #iOS16 https://t.co/rIgGv4lUeY",2022-11-30T00:00:12Z,Twitter Web App,0,2,1527374155523338246,wallpapernowapp,Wallpapers Now,259,6,148,Milky Way,We create amazing art for your device. Millions of downloads across our apps. Get the latest iOS 16 App Depth & Shuffle Ready!,FALSE,,,,,,,|,|,|||||||,https://twitter.com/tantely_hasina/status/1597914635180871683,Tantely Hasina,Madagascar,"",,FALSE,21,107,1,153,706,2018-07-12T05:10:51Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1017275070086090752/1650805440,,http://pbs.twimg.com/profile_images/1518215687885438977/5KIChUiI_normal.jpg,"Winter wallpaper collection ❄️
Wallpapers Now 📲 App Store.
Link in bio.
#wallpapers #wallpapersnow #ios16 #iphone14 #iOS16 "
1266496772546998273,1597913926003347456,2022-11-30T11:22:22Z,alan_dk_,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",Twitter for Android,139,,,,FALSE,TRUE,0,9,,,,,msport.com/ug/m/mkt/regis,https://t.co/D22i9h3AHG,http://msport.com/ug/m/mkt/regis,,,,,,,,,1470386706373357570|1367073430181273600,bonitahjust|MSportUganda,en,,,,,,,,,,,,,,,,1597911309924052992,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",2022-11-30T11:11:58Z,Twitter for Android,12,9,1470386706373357570,bonitahjust,BonitahJust🇺🇬🇺🇬,16293,3351,18345,"",Student at @NkumbaUni●Follow me all handles @bonitahjust●I follow back❤,FALSE,,,,,,,|,|,|||||||,https://twitter.com/alan_dk_/status/1597913926003347456,DK✪🃏,,"I faced ,learned and changed🪙Trust the process☝️ A rastaman living once at a time🤽‍♂️",,FALSE,3406,3085,2,8877,18371,2020-05-29T22:29:27Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1266496772546998273/1654268384,,http://pbs.twimg.com/profile_images/1533724733379858433/BnM739FK_normal.jpg,Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via 
1560146221863411714,1597913916511657984,2022-11-30T11:22:20Z,Navigator256,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",Twitter for iPhone,139,,,,FALSE,TRUE,0,9,,,,,msport.com/ug/m/mkt/regis,https://t.co/D22i9h3AHG,http://msport.com/ug/m/mkt/regis,,,,,,,,,1470386706373357570|1367073430181273600,bonitahjust|MSportUganda,en,,,,,,,,,,,,,,,,1597911309924052992,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",2022-11-30T11:11:58Z,Twitter for Android,12,9,1470386706373357570,bonitahjust,BonitahJust🇺🇬🇺🇬,16293,3351,18345,"",Student at @NkumbaUni●Follow me all handles @bonitahjust●I follow back❤,FALSE,,,,,,,|,|,|||||||,https://twitter.com/Navigator256/status/1597913916511657984,Reagan de navigator,"Wakiso, Uganda","Liverpool fun I sweat Liverpool, bleed 🩸 Liverpool ,Liverpool is in my vein express in Uganda and she cooperates forever am a proud Liverpool fun🤝🤝",,FALSE,1519,885,0,8914,39446,2022-08-18T06:07:25Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1560146221863411714/1665816158,,http://pbs.twimg.com/profile_images/1581748853614813187/fBoxCMbU_normal.jpg,Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via 
1572295666457509893,1597913592686587905,2022-11-30T11:21:02Z,AkugizibweRodg6,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",Twitter for Android,139,,,,FALSE,TRUE,0,9,,,,,msport.com/ug/m/mkt/regis,https://t.co/D22i9h3AHG,http://msport.com/ug/m/mkt/regis,,,,,,,,,1470386706373357570|1367073430181273600,bonitahjust|MSportUganda,en,,,,,,,,,,,,,,,,1597911309924052992,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",2022-11-30T11:11:58Z,Twitter for Android,12,9,1470386706373357570,bonitahjust,BonitahJust🇺🇬🇺🇬,16293,3351,18345,"",Student at @NkumbaUni●Follow me all handles @bonitahjust●I follow back❤,FALSE,,,,,,,|,|,|||||||,https://twitter.com/AkugizibweRodg6/status/1597913592686587905,Akugizibwe Rodgers 🌻🌻🕊🕊,"Kampala, Uganda🇺🇬🇺🇬",Am a hard working man 💪💪 God fearing  I love 💖💖people with a positive attitude 💯 🌻🌻 #manchester united fan ⚽⚽⚽💪💪 /music lover🎵🎧/child of God🙏🙏,,FALSE,1354,1516,0,18090,59062,2022-09-20T18:45:31Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1572295666457509893/1663702720,,http://pbs.twimg.com/profile_images/1587028028642791424/GsY--fEa_normal.jpg,Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via 
1470386706373357570,1597912884239282176,2022-11-30T11:18:14Z,bonitahjust,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",Twitter for Android,139,,,,FALSE,TRUE,0,9,,,,,msport.com/ug/m/mkt/regis,https://t.co/D22i9h3AHG,http://msport.com/ug/m/mkt/regis,,,,,,,,,1470386706373357570|1367073430181273600,bonitahjust|MSportUganda,en,,,,,,,,,,,,,,,,1597911309924052992,"Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via https://t.co/D22i9h3AHG
#MSportWorldCup 
#BetNowOnMSport https://t.co/63MR5ly2Vp",2022-11-30T11:11:58Z,Twitter for Android,12,9,1470386706373357570,bonitahjust,BonitahJust🇺🇬🇺🇬,16293,3351,18345,"",Student at @NkumbaUni●Follow me all handles @bonitahjust●I follow back❤,FALSE,,,,,,,|,|,|||||||,https://twitter.com/bonitahjust/status/1597912884239282176,BonitahJust🇺🇬🇺🇬,,Student at @NkumbaUni●Follow me all handles @bonitahjust●I follow back❤,,FALSE,16293,3351,0,18345,21315,2021-12-13T13:35:01Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1470386706373357570/1669118215,,http://pbs.twimg.com/profile_images/1537807344096133120/nH3mPJGN_normal.jpg,Join and bet with @MSportUganda  and stand a chance to win 200k cash and an iPhone14.Register via 
1277996845281640448,1595569390468358144,2022-11-24T00:06:01Z,Raku10_Marche,"Amazon
WAITIEE Wireless Charger 3 in 1, 15W Fast Charging Station for Apple iWatch 6/5/4/3/2/1,AirPods Pro,for iPhone14/13 Pro/Pro M
 https://t.co/XJnzl6vDT6",rakuten_af,157,,,,FALSE,FALSE,0,0,,,,,amazon.com/dp/B082X6N8PD?…,https://t.co/XJnzl6vDT6,https://www.amazon.com/dp/B082X6N8PD?&tag=nhm3838-20&ref_=as_li_ss_tl&linkCode=ll1,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Raku10_Marche/status/1595569390468358144,raku10_marche,,rakuten marche 楽天市場,,FALSE,1398,1433,3,468990,4983,2020-06-30T16:06:24Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1277996845281640448/1593880659,,http://pbs.twimg.com/profile_images/1279454255158407174/QZDkr6hA_normal.jpg,"Amazon
WAITIEE Wireless Charger 3 in 1, 15W Fast Charging Station for Apple iWatch 6/5/4/3/2/1,AirPods Pro,for iPhone14/13 Pro/Pro M
 "
1443350896956542976,1597912189603807232,2022-11-30T11:15:28Z,mzwandi51626215,@EstherKoze_ Fuck iPhone14,Twitter for Android,13,1597832672470257664,1566360182514491394,EstherKoze_,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,1566360182514491394,EstherKoze_,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/mzwandi51626215/status/1597912189603807232,Pobzin kayi_1,,Well behaved guy,,FALSE,18,20,0,271,1318,2021-09-29T23:05:11Z,FALSE,,,,,,http://pbs.twimg.com/profile_images/1557932208056418305/xtih_Oqp_normal.jpg,@EstherKoze_ Fuck iPhone14
1260840883399860225,1597910980146921473,2022-11-30T11:10:40Z,Ahlexmoralex,"Back then wey BB dey hot.. I use torch 2, bold 5 and Q10… now wey iPhone dey hot I go use iphone14 and 13 na just time … no rush",Twitter for iPhone,128,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Ahlexmoralex/status/1597910980146921473,Ahlex⚪,,😁,,FALSE,4165,3347,0,20552,62279,2020-05-14T07:54:49Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1260840883399860225/1665402495,,http://pbs.twimg.com/profile_images/1568560133348761602/fmNLdF--_normal.jpg,"Back then wey BB dey hot.. I use torch 2, bold 5 and Q10… now wey iPhone dey hot I go use iphone14 and 13 na just time … no rush"
